Belgian,Excellent Wisconsin Belgian beer & fare delight. Atmosphere was cozy classic/elegant with a twist of sophistication. The pommes frites were some of the best I've had as well as aioli. My friend got the an amazing salad that he couldn't finish (really- it was deceptively large!) and I tried the gnocchi (larger than usual) with mushrooms and cream sauce that was delicious. I wish we were more in the mood for beer tasting since the listing was impressive...
Belgian,Madison needs more gastropubs it's true. Brasserie V is here to answer the prayers of the people. Great beer list amazing and decently priced wines. Best mussels and frittes I have had in ages! Excellent service. And was the perfect setting for a romantic date! I will be back!
Belgian,I'm getting hungry just thinking about that dinner it was exceptional.
Belgian,I love this place. It is an excellent sort of upscale place to go. You do have to wait a while if you go there on a busy night but it is def. well worth the wait. I will def be returning here. The beer is great and the food prices are also very reasonable.
Belgian,One of our absolute favorite restaurants in Madison. Can definitely be crowded and the wait can be long but the food is great! Very inventive and the extensive beer list impressive. Also good selection of wines.
Belgian,i find the fact that brasserie v's website opens with a definition of the word brasserie (an unpretentious restaurant) HILARIOUS. because if I could use one word to describe this place it would be pretentious.
Belgian,i met some friends here for drinks last weekend. we only stayed for one drink because the prices were outrageous. this might not bother the monroe street richies but i know that there are several other bars in this town that serve the same beers without hiking up the price.
Belgian,to be fair I didn't try the food... so i *might* come back if my pockets are feeling particularly deep. however if you're on a budget know that there are several other places in town that have a similar (if not altogether better and more reasonably-priced) beer selection.
Belgian,I seem to have a thing for picking small packed restaurants to try on Friday nights...
Belgian,We waited for over an hour as we were told we would. Since we were at the bar it was completely fine. As everyone else has said the beer list was almost overwhelmingly long. I can't make decisions ever so I went with (overpriced) Riesling. It was delish. An odd thing though: I guess they reserve seats at the bar because once a couple got up and we slid in to grab their seats the bartender informed us that they were taken and reserved. Hmm.
Belgian,At the table we got the V Burger I V Burger II and 2 orders of moules frites plus the pommes frites as appetizers. The garlicky aioli was amazing... the pesto aioli was slightly odd with the fries but still good. My friends ate their burgers in .02 minutes -- evidently they were tasty. The mussels were also very good although slightly bland. I got ginger-pear fritters with creme anglaise for dessert which was very very fried and heavy. Not my favorite. We also got the chocolate pie and this won our hearts. Thick dark chocolate creaminess on top of a cookie crust. What could be better?
Belgian,3 starts because although the wait was long the staff was friendly and helpful the food was quick once we sat down and the bar kept us busy through the whole wait. But... the dessert was such a disappointment.  I would try it again maybe with just one other person.
Belgian,Overall...  great place to hit on a Friday night for drinks and fries at the bar.
Belgian,We stopped in for late afternoon drinks a plate of frites and split the burger.  I was impressed from the moment we entered.  There was a chalkboard near the door which listed the names of the servers and bartenders for that shift.  That was a nice touch and I wondered why more places don't do something similar.  The bartender was friendly and attentive.  The beer was spot on and food was great.  Will definitely be back.
Belgian,I have been going to Bras V once or twice a month for years now and while the wait time is occasionally an annoyance and I have had one or two disappointing meals the beer and frites simply are unmatched in Madison.  
Belgian,In particular the Belgian taps are the stars of the show in my opinion if you are not ordering off the first page of the drinks list you are doing it wrong though their wine selection is supposed to be good I can not speak to that.  The price is steep though as I tell my cheaper friends when you are drinking a super tasty 11% beer you do not need more than one or two.
Belgian,The food has varied over time with some seasonal hits and misses.  The frites are the best in Madison best I have had anywhere really and pretty much every french fry I eat is a mild disappointment comparatively.  For lunch the BLT is excellent and the turkey sandwich is sometimes quite good but is more variable.  For dinner the mussels are my current favorite though they seem much less intense than they used to the broth used to be buttery and rich to the point of almost being too much the last few times it has been much lighter.  I have also enjoyed the steak it's not a fancy cut for the price but the sauce and side with it are quite good.  The burgers are quite tasty and refined though not quite as good as the Bad Breath burger at The Weary Traveller.
Belgian,One thing I have not tried is the cheese/sausage plates.  From what I have seen they are not impressive for the cost and being a native around here I can have the same cheeses at home with money left over to buy an Abt12 next time I am at the Brasserie.
Belgian,The bf brought us here for Vday.  Had scallopsbf had steak both were high quality and extremely tasty.  I loved the ambienceserviceand wine.  Must go!!!
Belgian,Most unique beer selection in Madison. Very friendly & knowledgeable staff behind the bar. Go on Tuesdays for 3 of the most incredible sliders you've ever tasted. And don't skip the French fries.
Belgian,Friday afternoon lunch time and the place was full.  We waited for a spot at the bar and soon discovered that we were one of the few in the place that were not regulars.  It was like Cheers they knew what people wanted before they even sat down.  Soon we were made to feel like family.  We ordered frites dh had the V burger and I had the Avocado BLT (we both had a few beers as well...peche lambic and dh has a few different ones).  When the food came the bartender remembered that DH ordered his burger medium (when the burger comes from a farm like Fountain Prairie Farms you can do that!) and saw that it was more med well and offered to take it back.  When he said he would eat it the bartender went right to the window to tell them to make sure they watched the product.  
Belgian,What could be better...Belgian taps amazing dry aged burger Nueske bacon and organic greens.  Thank you Brasserie V!!!
Belgian,I love BV. I went there for lunch with my dad last week. Such a nice place to stop and have a bite or a drink or why not both! Great service and such yummy food. Frites to die for!
Belgian,"Appalling service I took 4 guests who parked separately. The hostess sat 2 at a 5 top while I waited for my guests (under five minutes) and then made us wait for 45 minutes for the next table because ""we were not all there"". When I complained they made no apology and no effort to even buy us a drink just ignored us. Not worth it."
Belgian,Went to Brasserie V last night for dinner. 
Belgian,The not so good:
Belgian,-The House-Made Cavatelli was really a disappointment.  It looked and tasted like Hamburger Helper.  The pasta was fresh but overcooked and the sauce really didn't taste very good.
Belgian,-The chorizo on the duck didn't make sense and was WAY too overpowering.
Belgian,Overall I will go back and recommend it but they really need to rework the Cavatelli. 
German,This place is a really off the wall Vegas experience an authentic German gasthaus just off Las Vegas Blvd.  Full bar and great beer on tap - at great prices.  The club is private but you are allowed a limited number of visits without joining.  
German,There is usually a dinner on Saturday nights (check the website for details).  The quality of the meals prepared by the members is good and again the pricing is reasonable.  Non-members can enjoy a meal also.  Just call the club by Thursday to make a reservation.  
German,Absolutely one of my favorite places to have a beer in Las Vegas.  Surreal atmosphere warm and friendly people (almost none of them are German ;))) and delicious German beer on tap!
German,The Club itself (known as the GASCON)  is pretty neat too.  They have a couple boozy golf tournaments a year which are a lot of fun and also do a fantastic job hosting the Oktoberfest in DT Las Vegas.  Annual membership is like $35.  I carry my card in my wallet.  
German,The GASCON is making a push to increase the headcount of its younger members (hold your national socialist youth movement jokes please ;))).  There's talk of using the space on the off nights as a music venue and also of hosting viewing parties for both the US and Germany games at the 2014 World Cup.  I'll be there...
German,Whoa! That's the one word that came out of my mouth exactly 3 times when I walked into this place. I came here because I was in the area and it came up on yelp in the dive bar category. Also being of German heritage myself I thought it might be a sort of mini hofbrau haus. Yeah I was mistaken. Don't get me wrong this is an interesting place and with lots of character. Really though this place has much more of a VFW or local legion or senior citizen center feel to it. I'd take my grandparents here. Hell I'd even take my parents here. Take it from me though you really wouldn't want to bring a date here.
German,This club is great fun nights good bar good food. They are open Tuesday for Jazz Night Friday for card night Saturday dinner and dancing and one Sunday a week for Fruschoppen or Brunch.  Please check out the website of GASCON if you need info.
German,Exploring the city's German fare the BF and I headed over to Cafe Heidelberg the past Friday evening.  Upon entering the waitress looked at us and then the clock.  I asked if they were closing and she said no but we had five minutes to order.  (I guess the last seating is definitely at 8 pm.)
German,Walking past the small market and into the back we seated ourselves into a quaint little booth.  A bunch of older folks filled the other tables and you get the feeling that this is definitely a family kind of place.  (Hofbrauhaus and Cafe Heidelberg are in two totally different leagues.)
German,The waitress handed us the menus and a beverage list.  The food menu is very basic nothing fancy at all.  And the beverage list has a decent variety of beers and wine.  
German,"I wanted spatzle and that's all I cared about.  So I ordered one of the few things that came with spatzle - the Jagerschnitzel ($23) ""Pork schnitzel lightly battered and smothered in a mushroom  wine and onion sauce.  Paired with red cabbage and spatzel."""
German,"The BF was torn between the Mixed Wurst Plate ($23) ""Bratwurst Knackwurst and Bockwurst.  Served on a bed of sauerkraut and mashed potatoes"" and the Oktoberfest Platter ($25) ""A classic pork schnitzel and a jumbo Bratwurst paired perfectly with red cabbage and homemade spatzle.""  He chose the former since I already had the pork schnitzel and spatzle in my dish."
German,As we waited for our entrees bread and butter arrived with our beverages.  We also took a little walk through the market to check out their German groceries and deli.  A limited choice of food items but you'll find your herring spatzel and sauerkraut available here for home.
German,"My pork schnitzel was covered with dark brown gravy and was quite tender.  Pretty good.  The spatzel was okay but maybe it's because I prefer it with a creamier sauce instead like mushroom.  (I think I should have ordered the Kase Spatzle ($16) ""House recipe German noodles smothered with melted Swiss cheese.  Garnished with tomatoes"" instead.)  The red cabbage was blah nothing special but the side salad was pretty tasty.  "
German,The BF's wurst feast came with a side of mustard sauce for dipping and a huge helping of sauerkraut.  The different wursts were pretty good and the sauerkraut was okay.  (Then again I think I'm a fan of it on the colder end and crunchy than soggy.)
German,"They were both very generous orders and we had leftovers to go.  We never made it to dessert which was ""Bavarian Apple Strudel with vanilla sauce"" ($7) and ""Black Forest Cherry Cake"" ($5).  "
German,"Overall Cafe Heidelberg may probably be more authentic German fare than Hofbrauhaus.  They were recently voted ""Best of Las Vegas"" for ""Other Ethnic Restaurant"" again.  So if you want your German fix head on over to Cafe Heidelberg just don't expect the loud music crazy games and the long wait of its competitor."
German,(I added pics of our dinner in the business profile!)
German,"Loved this place a few years back when they had a Chef from the ""Fatherland"" cooking. He was classically trained in Berlin in one of the finest 5 Star Hotels. He then left and they hired everything in between. From a Mexican chef to 'god knows where' from..... Stopped going. Went back a  week ago after hearing the old Chef is back cooking there and.... guess what the food is back to where it used to be. Portions are big tasty and even the soups are homemade. Negatives I have is that the management there really ought to update the interior and also stop raising the prices on the same dishes. Sides go for $4 a piece. Very tourist trappy.... If the Chef leaves again I go where he is going."
German,Very disappointing...
German,My wife & I had lunch here this past weekend and were really looking forward to it as we ate here years ago and really liked it.  I don't know why it's so bad now; maybe they've Americanized the food to attract more non-German customers.  But my wife is from Bavaria and this ain't Bavarian food!
German,The potato soup had absolutely NO flavor whatsoever.  The jagerschnitzel wasn't breaded normally and the mushroom gravy wasn't very good.  The sauerkraut tasted like it was served from a can and NO German restaurant should be serving mashed potatoes!
German,The only good thing about the place was that they had Franziskaner Heifenweiser although they were charging $7 a bottle!
German,And to top things off their prices are very expensive.  Lunch for two was over $70!
German,Great German food in a quaint and cozy space. Even though our server was swamped with a table of 12 and appeared to be the only server in the house service was only a little slow. She recommended a wonderful light German beer Spaten which was light crisp and clean and a great match for our food.  
German,"Being there at 6:30 on a Saturday night we lucked out and were treated to ""live"" entertainment which consisted of a keyboard player wearing some sort of German-esque vest.  It was nice enough background music but over the course of the evening we were amused by the playlist of Hawaiian Mexican and Italian tunes while seeming to lack any German-esque selections.  Odd."
German,Our meal started with a basket filled with soft marbled-rye bread which was very good. Unfortunately it was served with fake butter spread imitation product in those cheap little plastic tubs which added nothing more than a little moisture to the bread. Our soup and salad were both very good flavorful and tasted fresh.  Cafe Heidelberg's house dressing is a light and creamy dill which I thought needed a little oomph of flavor but adding salt and pepper seemed to do the trick.
German,I ordered the Leberkase entree which is something like German spam ... A combo of pork and veal finely ground and formed into a loaf and baked until it has a crispy crust.  Mine was served in the traditional Biergarten style pan-fried with 2 eggs over easy on top - super nom nom good! Served with warm German potato salad which was nicely seasoned with dill and onions.  Cold cucumber salad was served on the side which added a cool and light contrast to my hearty and savory Leberkase.  I also couldn't resist a side of spaetzel (little egg noodle dumplings) with gravy because I am a shameless carb slut.  My BF enjoyed his Jaegerschnitzel entree which was served with a delicious warm red cabbage side and a generous mound of spaetzel.
German,While neither of us are German we both enjoyed Cafe Heidelberg's fare and would recommend it to anyone looking for something different a little fun and a lot yummy for lunch or dinner.
